"node_id","community_id"
"stott2019",119
"ulriksen2018",120
"NOAUTHOR28",121
"devos2013",122
"wouters2016",122
"dugmore2007",123
"keller2016",124
"tainter2006",125
"carver2015",126
"pluskowskind",14
"runge2018",127
"domeijlundborg2012",99
"tonning2020",128
"schneidhofer2017",129
"barrett2008",30
"vesteinssonnd",54
"schmid2017",130
"beck2017",131
"hillerdal2010",132
"dobat2013",133
"christiansen2019",134
"martin2020",105
"frei2012",35
"henriksen2017",135
"price2012",136
"gardela2007",4
"milek2012",137
"ulriksen2011a",4
"hedenstiernajonson2017",34
"kastholm2016",120
"toplak2018",138
"toplak2015",139
"gardeland",34
"gustin2017",140
"pedersen2017",141
"christensen2018",119
"ijssennagger2015",142
"kershaw2017",143
"raffield2014",144
"rogers2020",145
"svendsen2016",146
"skre2017",84
"williams2015",147
"hadley2018",148
"hadley2016",148
"mcleod2011",149
"buckberry2014",150
"leonard2011",151
"price2020",152
"hrnjic2018",153
"kelly2015",154
"lund2006",155
"NOAUTHOR18",4
"spangennd",23
"hedeager2010",156
"kalmring2018",109
"eriksen2016",156
"linderholm2008",157
"price2011",158
"kalmring2017",159
"kalmring2012",160
"krzewinska2018",161
"helmbrecht2012",162
"sindbaek2014",24
"hilberg2013",60
"voncarnapbornheim2014",60
"jessen2014",163
"holst2014",164
"holst2013",163
"pedersen2019",165
"iversennd",4
"furholt2019",4
"tveiten2017",166
"bonde2016",167
"glorstad2014",168
"roslund2005",169
"baastrup2014",170
"gotfredsen2013",165
"henriksen2014",171
"borake2018",172
"gustafssonnd",165
"kershaw2016",173
"vesteinsson2016",174
"knudson2012",175
"poulsen2011",176
"bill2012",103
"gustavsson2015",177
"androshchuk2010",178
"lindholm2016",179
"ljungkvist2018",4
"ljungkvist2015",180
"chenery2014",181
"lucas2007",182
"ijssennagger2013",183
"becket2013",184
"cannellnd",108
"macphail2016",185
"magi2015",186
"gotfredsen2014",187
"milek2013",188
"burstrom2014",189
"oehrl2019",190
"abrams2012",100
"pedersennda",191
"perry2019",142
"skre2011b",106
"becker2012",192
"rosengren2010",193
"leslie2015",194
"harrison2015",45
"NOAUTHOR33",139
"NOAUTHOR21",44
"reiter2019",195
"pricenda",136
"imer2014",196
"tummuscheit2014",60
"feveile2017",197
"goodchild2017",121
"roslund2015",198
"roslund2017",199
"roslund2013",140
"sanmarkndb",200
"downham2015",191
"kalmring2013",24
"sindbaek2007",191
"skre2015",191
"knappett2025",191
"sindbaeknda",191
"skre2011a",106
"smith2013",103
"oye2014",201
"fallgren2008",202
"christensen2013",203
"ahfeldt2015",204
"sutherland2015",205
"halstadmcguire2010",206
"kershaw2009",207
"vesteinsson2012",54
"heenpettersen2014",8
"holst2010",208
"williams2017",28
"baug2015",94
"fischer2011",209
"feveile2009",65
"brewer2018",125
"neiss2016",210
"hedenstiernajonson2015",157
"pollard2012",181
"myrberg2007",211
"frei2011",181
"roesdahlnd",15
"lemm2014",212
"rundkvist2010",212
"oye2016",213
"gullbekk2011",214
"svensson2018",215
"andren2000",216
"mulk2007",217
"naum2004",218
"solli2011",219
"trinks2014",220
"kovalenko2013",221
"gustafsson2011",222
"ibsen2010",223
"zori2013",224
"myrberg2008",211
"pedersennd",20
"feveile2012",225
"boyd2013",226
"sutherland2009",227
"fontaine2017",228
"magi2011",186
"majchczack2018",229
"naum2007",218
"halewood2001",230
"rohdesloth2012",34
"nosov2018",231
"gardela2013",34
"skorokhod2020",232
"storli2010c",112
"pluskowski2010",102
"aannestad2015",1
"ambrosiani2013",5
"andersson2004",15
"andersson2016",17
"andersson2008",18
"andren2002",23
"andren2004",31
"androshchuk2013",41
"androshchuk2014",45
"androshchuk2012",26
"androshchuk2016",1
"arents2010",49
"artelius2004",20
"artelius2007",17
"arwillnordbladh1998",3
"arwillnordbladh2007",64
"arwillnordbladh2008",2
"arwillnordbladh2012",26
"arwillnordbladh2013",28
"ashby2014",28
"backdanielsson2007",10
"barndon2005",78
"ed2012",90
"barth1969",91
"e2014",233
"benderjorgensen2009",68
"bergstol2008",69
"bhabha1994",9
"bill2020",4
"bjerg2013",234
"bogucki2012",111
"brink2011",112
"buntgen2016",235
"cannell2016",95
"clarke2017",236
"croix2012",237
"croix2016",238
"crumlinpedersen2010",72
"diamond2005",51
"dobat2014",127
"domeijlundborg2004",99
"draganits2015",239
"englert2015",72
"eriksen1994",91
"forster2009",90
"frog2014",240
"gardela2008",4
"gardela2012",77
"gerds2015",241
"gjerpe2017",3
"grahamcampbell2013",242
"grahamcampbell2011",75
"graslund2007",243
"graslund2018",32
"griffiths2003",147
"hadley2013",62
"hall2014",244
"hallansstenholm2012",17
"hardh2010",134
"hardh2016",153
"harrison2014",28
"hedjakobsson2003",78
"hedeager2003",99
"hedeager2004",25
"hedeager2011",28
"hedenstiernajonson2006",109
"hedenstiernajonson2012",160
"helmbrecht2011",162
"hillerdal2009",140
"n2017",245
"hodges2012",72
"ingvardson2012",136
"iversen2013",4
"iversen2015",4
"jankowiak2018",4
"jennbert2015",28
"jensen2010",246
"jesch2015",46
"jones1997",168
"jorgensen2009",165
"jorgensen2010",165
"kalmring2010",65
"kershaw2013",148
"kleingartner2013",247
"lia2002",103
"ljungkvist2006",63
"ljungkvist2011",4
"loe2014",181
"lund2009",25
"melheim2016",248
"merkel2016",153
"moen2011",45
"moen2019",3
"moesgaard2015",127
"myhre2015",128
"myrberg2009",4
"naum2008",110
"opedal2010",95
"oye2013",53
"paterson2014",61
"pedersen2004",17
"pedersen2009",165
"pedersen2014",120
"pedersen2016",141
"pilo2005",105
"price2000",30
"price2002",38
"price2001",132
"price2008",38
"price2016",249
"raffield2017",62
"ravn2012",4
"richards2012",148
"roesdahl2014",33
"roslund2007",140
"rundkvist2015",159
"russel2014",148
"said1978",93
"sanmark2017",89
"schietzel2014",45
"schultze2008",49
"semple2013",4
"sindbaek2013",250
"skre2008",106
"skre2011",103
"soderberg2005",202
"solli2002",31
"staecker2004",21
"stanislawski2013",251
"steinforth2015",113
"stidsing2014",134
"svanberg2003",38
"svensson2009",112
"thate2007",17
"toplak2016",138
"tummuscheit2011",60
"turner2006",144
"vesteinsson2014",130
"wallace2016",252
"wicker2012",253
"wickham2005",176
"williams2020",62
"zachrisson2004",18
"zachrisson2011",180
"andren2014",16
"christiansen2014",134
"dobat2010",134
"gardela2016",120
"gjerde2009",9
"glorstad2010",10
"graslund2010",28
"gustafsson2013",41
"lemm2013",121
"lynnerup2014",53
"morawiec2009",110
"nordeide2011",28
"olsson2004",160
"price2015",44
"rundkvist2011",28
"rostad2016",66
"sheehan2013",4
"sindbaek2009",134
"steinforth2018",4
"sveinbjarnardottir2016",130
"ulriksen2011",34
"williams2010",28
"zachrisson2014",94
"ambrosiani2001",5
"graslund1984",5
"hraundal2013",5
"ilisch1990",5
"jansson1986",5
"jansson1987",100
"jansson1989",5
"wikander1978",5
"aannestad2016",1
"andren2011",138
"baastrup2012",1
"baastrup2010",1
"bagge1991",1
"bakka1963",1
"bakka1961",1
"bakka1971",167
"blackburn2002",148
"blindheim1973",155
"blindheim1999",38
"blindheim1995",10
"boe1940",90
"callmer1992",38
"callmer2008",140
"cramp1997",1
"downham2008",62
"dumville2008",1
"ekengren2009",1
"gaut2001",1
"gaut2011",254
"geber1991",1
"gosden1999",25
"grahamcampbell2000",86
"gustin2004",168
"hahn2013",1
"hedeager2002",23
"hedeager1992",103
"helms1993",25
"heyerdahllarsen1981",1
"hines1984",66
"hodder1982",140
"hodder1986",140
"hagg1974",1
"jansson1984",109
"vidar2010",1
"kopytoff2010",1
"krag1994",207
"kristiansen2005",255
"maran2012",256
"marstrander1963",1
"mauss1950",1
"mikkelsen2002",1
"myhre1992",103
"croinin1989",1
"pedersen2008",106
"peets2012",177
"petersen1940",170
"raven2005",30
"rogers2006",207
"simonsen1981",1
"skaare1963",1
"skaare1976",84
"solli1995",1
"thomas1991",1
"waller1982",1
"wamers1985",168
"wamers2011",66
"williams2008",45
"wilson1984",1
"wilson2006",257
"amundsen2001",91
"amundsen2011",9
"amundsen2015",9
"amundsen2007",9
"apel2001",9
"apel2005",9
"aronsson1991",9
"askeladden2015",9
"bakka1973",24
"bakka1976",91
"barth1976",9
"barth1996",74
"baudou1987",9
"bergman2016",9
"bergsland1992",9
"bergstol1997",91
"bergstol2009",9
"bjorn1934",9
"boaz1997",9
"bolstad1980",9
"braseth2014",9
"brendalsmo2003",9
"brogger1942",9
"bull2002",9
"byggstoyl2012",9
"damm2010",9
"fjellheim1999",91
"fjellheim2012",9
"forsberg2005",9
"fossum2006",9
"fredriksen1983",9
"fuglesang1980",22
"fuglestvedt2006",9
"gjerde2016",9
"gjessing1945",9
"grandell1986",9
"grimbe2013",9
"gustafson1988",9
"gustavsen2014",9
"hagen1946",9
"hagstrom2010",9
"hallgren2008",9
"hansen2004",66
"hansen2014",9
"hedman2003",9
"helstad2001",9
"hildre2012",9
"hole2013",9
"holm1991",9
"holm2016",9
"holseng2004",9
"hougen1947",69
"indreko1956",9
"jenkins2008",9
"johansen1981",9
"kleppe1977",9
"lannerbro1976",9
"marstrander1977",9
"mathiesen2005",9
"melheim2015",9
"mikkelsen1994",88
"mikkelsen1975",9
"mjaerum2012",9
"mulk1994",9
"myhre1962",9
"norell1987",9
"nou2007",9
"nyland2016",9
"odner1983",91
"odner2000",91
"ojala2009",9
"olsen1985",101
"olsen1991",9
"pareli1991",9
"prescott2009",9
"schanche1985",101
"scheen1979",9
"serning1966",9
"sjurseike1994",9
"skandfer1996",9
"skjolsvold1980",88
"skjolsvold1981",9
"skjolsvold1984",9
"smith2006",9
"soborg1988",9
"solberg1986",9
"sommerseth2011",9
"spangberg2014",9
"spangen2010",93
"stene2010",9
"stenvik1988",9
"svensson2006",9
"swensen2017",9
"trigger2006",9
"vorren1965",9
"wegraeus1971",9
"zachrisson1997",91
"zachrisson2015",9
"abrams2004",113
"phil2010",100
"fanning1994",100
"sheehan1998",30
"sheehan2009",143
"omeadhra1979",145
"blackburn1981",100
"glorstad1987",100
"grahamcampbell1984",151
"jensen1968",100
"davidson1962",25
"grinsell1961",258
"bjorn1940",259
"kovalev2004",198
"arbman1940",38
"arne1914",5
"bearman2014",5
"anonymous2012",100
"ljung2010",72
"lang2001",150
"cohen2004",100
"jesch2002",149
"whaley2004",100
"tweddle1995",100
"coatsworth2008",100
"grahamcampbell1980",82
"wamers2009",75
"grahamcampbell2007",100
"brunning2013",1
"sonderso2005",178
"stenalt1960",178
"kolindsund1936",178
"luhm1903",178
"androshchuk2001",178
"androshchuk2002",144
"androshchuk2003",178
"androshchuk2009",178
"androshchuk2004",178
"appadurai1937",189
"arbman1937",178
"arbman1966",178
"arrhenius1985",66
"bazelmans1999",178
"bergman1976",178
"behmer1939",178
"behrend1936",178
"brondsted1936",20
"chase1979",178
"colmo1953",178
"cross1914",178
"falk1914",178
"gameson2001",178
"gansum1991",178
"geibig1992",178
"grahamcampbell1968",178
"gurevich1968",178
"habbe2005",21
"hakonarherdibreids1991",178
"harke2000",101
"jacobsen1942",76
"nasman1991",178
"jorgensen1966",2
"lavrsen1960",178
"maixner1990",145
"mauss1980",178
"menghin1980",178
"mullerwille1978",167
"mullerwille1984",23
"mullerwille1980",178
"north1980",178
"nasman1989",178
"ostergren1976",92
"olsson1975",178
"owencrocker1966",178
"ornes1966",167
"paulsen1953",210
"pedersen1995",178
"pedersen1997",120
"pedersen2002",110
"peirce1919",23
"petersen1919",23
"rydbeck1932",178
"schulzedorrlamm1987",178
"handelderwikingerzeitzwischennordundwesteuropaaufgrundarchaologischerzeugnisse1987",178
"klaesoe2005",178
"smidt1991",178
"stocklund1985",178
"strid1961",178
"stromberg1946",178
"svanberg1995",178
"thunmarknylen1995",138
"thunmarknylen2001",178
"bergman2005",178
"thalinbergman2000",178
"theuws2000",178
"turvillepetre1960",178
"wamers1930",48
"whitelock1955",178
"willemsen2004",142
"wilson1955",170
"wrenn1958",178
"zachrisson1984",155
"zachrisson2012",9
"ammann2007",260
"ammann2003",261
"anchukaitis2014",262
"anchukaitis2012",263
"anchukaitis2010",264
"anchukaitis2013",265
"anchukaitis2006",266
"andreuhayles2011",267
"andronova2000",268
"autin2015",269
"biondi1999",270
"bowman1997",271
"bradley2001",272
"breitenmoser2012",273
"briffa1993",274
"briffa1994",275
"briffa1995",276
"briffa2000",277
"briffa1996",278
"briffa1998",279
"briffa2011",280
"briffa2013",281
"briffa2004",282
"briffa2002",283
"brohan2012",284
"buckley2010",8
"buntgen2006",285
"buntgen2013",286
"buntgen2011",114
"buntgen2014",287
"campbell2007",185
"coledai2013",288
"cook1990",289
"cook1987",290
"cook2010",291
"cook1994",292
"cook1995",293
"cook2013",294
"cook1999",295
"cowtan2014",296
"crowley2000",297
"crowley2008",298
"darrigo2011",299
"darrigo2003",300
"darrigo1992",301
"darrigo2004",302
"darrigo2013",303
"darrigo2008",304
"darrigo2015",305
"darrigo2009",306
"darrigo2006",307
"davi2003",308
"delaygue2011",309
"doradolinan2012",310
"edwards2007",311
"emilegeay2013",312
"esper2013",313
"esper2002",314
"esper2014",315
"esper2010",316
"esper2007",317
"esper2012",318
"esper2016",319
"esper2015",320
"esper2005",321
"estrada2013",322
"evans2013",323
"evans2002",324
"evans2001",325
"frank2007",326
"frank2010",327
"fritts1976",328
"fritts1991",329
"gallant2013",330
"gao2008",331
"gao2006",332
"gennaretti2014",114
"gershunov1998",333
"gillett2012",334
"goosse2016",335
"grinsted2004",336
"hakim2016",337
"harris2013",338
"haurwitz1981",339
"hegerl2014",340
"hegerl2007",341
"hegerl2003",342
"hegerl1997",343
"hegerl2006",344
"hegerl2011",345
"helama2014",346
"hughes2002",347
"hughes1994",30
"hughes1999",348
"jacoby1995",349
"jacoby2000",350
"jones2013",351
"jones2009",352
"jones2012",112
"jull2014",353
"kaplan2011",354
"kaufman2014",355
"keigwin2003",356
"kennedy2011",357
"klesse2015",358
"lavigne2013",359
"lean2006",360
"lee2008",27
"lehner2012",361
"lewis2015",362
"li2010",363
"linderholm2015",364
"luckman2005",365
"ludlow2013",366
"mann1998",367
"mann2012",368
"mann2002",369
"mann2013",370
"mann2005",371
"mann2007",372
"mann2008",114
"mann2009",114
"massondelmotte2013",373
"matskovsky2016",114
"matskovsky2014",374
"matthews2005",114
"mccarroll2013",375
"mccarroll2002",376
"mcgregor2015",377
"mckay2014",12
"meehl2004",12
"meko1997",12
"melvin2008",12
"melvin2004",12
"michaelson1987",12
"morice2012",12
"muscheler2007",12
"naulier2015",12
"ogurtsov2016",12
"oman2005",12
"ortega2015",12
"pausata2015",12
"payette2007",12
"pederson2014",12
"phipps2013",12
"plummer2012",12
"pongratz2008",12
"raspopov2008",12
"rimbu2003",12
"rind1999",12
"rind2004",12
"robock2000",12
"rutherford2003",12
"rydval2017",12
"schmidt2010",12
"schmidt2014",12
"schmidt2012",12
"schneider2009",12
"schneider2015",12
"schneider2001",12
"schurer2013",12
"schurer2014",12
"schweingruber1993",12
"schweingruber1978",12
"seager2008",12
"seager2007",12
"shindell2009",12
"shindell2014",12
"shindell2015",12
"shindell2004",12
"shindell2001",12
"shindell2003",12
"sigl2015",114
"smerdon2010",12
"smerdon2008",12
"smerdon2011",12
"smerdon2016",12
"solomon2011",12
"st2014",12
"george2013",12
"steiger2014",12
"steinhilber2009",114
"stenchikov2006",12
"stoffel2015",12
"vonstorch2004",12
"stott2010",12
"stott2009",12
"stott1998",12
"stuiver1993",12
"sundqvist2014",12
"swingedouw2010",12
"szeicz1995",12
"tierney2015",12
"tingley2015",12
"tingley2012",12
"tingley2010",12
"tingley2013",12
"torrence1998",12
"touchan2014",12
"trenberth1984",12
"verosub2008",12
"vieira2010",12
"wagner2001",12
"wagner2005",12
"wang2015",12
"waple2002",12
"wiles2014",12
"wilson2016",114
"wilson2010",114
"wilson2007",12
"wilson2014",12
"wise2015",12
"youngblut2008",12
"zanchettin2012",12
"zhang2016",12
"zorita2003",12
"zwiers2000",12
"ivakin2001",34
"kjellstrom2012",378
"kjellstrom2013",379
"koktvedgaardzeiten1997",203
"kovalenko2006",221
"stolpe1992",34
"nerman1935",100
"helms1988",168
"andren1999",380
"andren2007",38
"back2012",29
"bandmann1951",29
"baudou1989",29
"berend2007",29
"blomkvist1998",29
"blomkvist2002",13
"brendalsmo1994",29
"brink1992",211
"brink2004",76
"ross2002",37
"diiwel1985",29
"dyggve1952",29
"fabech1991",164
"fehring1991",29
"gotfredsen1988",29
"graslund1992",76
"graslund2001",17
"graslund1993",29
"gren1989",29
"hallansstenholm2006",28
"hedeager1999",23
"hellstrom1996",29
"hernaes1999",29
"hildebrandt1985",29
"hultgard1997",23
"iregren1989",29
"janson1998",37
"jeppesen1991",159
"johannsen1981",29
"johansen1997",76
"krautheimer1942",29
"larsson2004",162
"liden1969",13
"ljungberg1938",381
"mcnicol1997",29
"meckseper1982",29
"nielsen1997",155
"nielsen2005",208
"nordahl1996",13
"olsen1966",29
"olsen1972",29
"rydh1969",23
"sandnes1987",29
"skre1995",29
"sondergaard1972",29
"stamsomunch1991",29
"sundqvist2007",29
"svensson2012",225
"theliander2003",29
"theliander2005",29
"vibemuller1991",29
"vikstrand2001",13
"devries1957",29
"wallander1994",29
"wideen1955",382
"zachrisson1963",29
"strand2010",35
"barber1991",35
"benderjorgensen1986",35
"benderjorgensen1987",184
"benderjorgensen1992",72
"benderjorgensen1995",163
"geijer1938",35
"hald1980",35
"hedeagerkrag1994",84
"hagg1983",140
"hagg1984",140
"hagg1986",207
"hagg1991",35
"pedersen1998",39
"waltonrogers1996",145
"waltonrogers2007",145
"kovalenko2012",34
"geibig1991",178
"zachrisson1998",23
"hookernd",50
"jay2006",181
"kalland2000",50
"kosiba2007",59
"lynnerup1998",50
"mcgovern1985",51
"mcgovern2000",51
"mcgovern1996",51
"mcgovern2005",50
"mcgovern2004",50
"muldner2007",181
"mohl1982",50
"adalsteinsson1990",50
"alexandersen2003",50
"arneborg1990",50
"balslevjorgensen2001",50
"barret2005",50
"bruun1928",50
"commisso2006",50
"commisso2007",50
"enghoff2003",50
"fricke1995",81
"gullov2012",50
"hebsgaard2009",50
"vebaek1992",50
"vebaek1993",50
"oye2001",50
"nelson2003",50
"nelson2012",50
"olafsson2006",50
"privat2002",181
"reitsema2010",50
"schweger1998",50
"simpson2002",51
"simpson2007",50
"edvardsson2012",50
"sveinbjornsdottir2010",50
"vebaek1991",50
"alberti2013",76
"andersson1998",37
"andren1989",155
"arrhenius1962",43
"backdanielsson2010",28
"brink2008",2
"christensen2008",163
"christensen2009",164
"christensen2010",115
"graslund2005",38
"graslund2008",61
"helmbrecht2007",24
"hjorungdal1991",3
"hardh2008",106
"jansson1996",383
"jensen2004",31
"jorgensen2002",115
"jorgensen2008",13
"larsson1997",384
"lassen2003",385
"lundstrom1995",386
"ljungkvist2005",167
"mannering2010",35
"mauss1934",2
"nasstrom2001",57
"raudvere2008",144
"solli1999",26
"stolpe1912",38
"weiner1985",25
"williams2011",143
"schulzedorrlamm1995",178
"anderson1983",101
"andersson1995",210
"andersson2011",17
"arne1932",35
"arrhenius1976",159
"bradley2002",58
"bradley2003",30
"chapman2006",156
"connerton1989",28
"dommasnes2008",387
"duczko1985",388
"jansson1985",141
"jennbert2011",28
"jensen2003",120
"jones2007",10
"kaliff2001",186
"nora1989",2
"rowlands1993",217
"vandyke2003",22
"williams2003",78
"baudou2004",101
"bolin2004",140
"bratt2008",16
"chippendale1983",189
"gosden1994",131
"olivier1999",131
"sawyer2000",196
"shanks1987",101
"williams2006",28
"zachrisson1994",17
"pagesk2013",12
"aberg1921",389
"adamavbremen1984",390
"ambrosiani1964",391
"andersson1992",98
"andersson1989",392
"arend1978",393
"axelsson1993",394
"baer1998",395
"baines1989",396
"berg1987",397
"bergman1948",398
"berlo1983",216
"bjurstrom1996",216
"blair1989",216
"brondsted1920",216
"bugge1953",216
"carlqvist1977",216
"carlsson1985",216
"christiansson1959",216
"christophersen1982",399
"claesson1982",216
"clanchy1979",216
"crocker1982",216
"danbolt1989",216
"ekblad1997",216
"elgh1987",216
"vonfriesen1913",216
"fuglesang1978",204
"odense1981",216
"svardstrom1962",216
"goody1977",216
"graslund1985",216
"gronvik1981",216
"gronvik1985",216
"gurevich1985",13
"gustavson1988",216
"hagenfeldt1996",216
"hallencreutz1982",216
"haseloff1981",209
"hedeager1997",99
"herschend1994",22
"hildebrandnd",216
"holmback1943",216
"holmqvist1951",216
"holtsmark1960",216
"hubler1996",216
"hyenstrand1974",216
"johansson1996",216
"kallstrom1992",216
"klindtjensen1975",216
"kristoffersen1995",156
"kyhlberg1983",216
"lager1995",216
"lagman1990",216
"larsson1990",2
"fornvannen1997",216
"lie1952",216
"lindblad1992",216
"lindell1994",216
"lindkvist1988",216
"lindqvist1931",216
"lindstrom1992",216
"lonnroth1982",216
"marcus1992",216
"meijer1992",216
"moltke1974",216
"mostrom1998",216
"miillernd",216
"og1911",216
"ol1900",216
"olason1989",216
"ong1982",216
"orsnes1966",156
"orsnes1969",216
"owe1995",216
"palm1992",216
"peterson1994",216
"petre1984",180
"petre1993",216
"philippa1977",216
"ragnesten1978",216
"randsborg1980",121
"russell1994",216
"salberger1978",216
"salin1904",209
"sandahl1996",216
"sawyer1988",176
"sawyer1993",86
"schuck1935",216
"segelberg1983",216
"shetelig1909",216
"sjoberg1985",138
"snorres1997",216
"soderberg1905",216
"soderqvist1993",216
"strid1987",216
"sundqvist1996",216
"svardstrom1936",216
"svenbro1975",216
"thrainsson1994",216
"varenius1998",216
"wamers1999",212
"wijkander1983",216
"williams1990",216
"wilson1995",207
"wilson1994",216
"zanker1988",216
"runinskrifter1984",216
"aarissorensen1988",65
"aarissorensen2007",65
"ambrosiani1981",8
"arneborg1998",55
"ashby2011",8
"ashby2013",8
"smith1995",400
"barrett2011",65
"bately2007",72
"bencard1990",401
"blaut1993",65
"buchwald2006",69
"buckley2011",8
"buckley2009",8
"buckley2014",55
"callmer2002",72
"sachensymposium2001",65
"callmer2003",191
"childe1950",402
"clarke1991",403
"coupland2010",183
"coupland2011",65
"cowgill2004",6
"feveile2001",133
"feveile2006",86
"fleming2009",65
"galloway1981",65
"henderson2005",65
"hodges1982",106
"hull2008",65
"jantzen2013",65
"keller2010",65
"kirby2013",65
"knappett2008",189
"lie1991",84
"ling2013",195
"loveluck2006",65
"madsen1984",212
"madsen2004",65
"madsen2014",404
"mahler2007",51
"mainman1999",65
"mattingly2013",65
"miksic2000",65
"muller2012",65
"nasman2000",66
"nasman2003",66
"nesje2012",88
"rau2010",65
"renfrew2008",405
"riddler2003",65
"rieck2006",65
"roesdahl2003",65
"lewissimpson2000",65
"roesdahl2001",65
"schyman2012",65
"sinclair2012",55
"skov1997",65
"skov1999",65
"skov2006",65
"skov2010",65
"skre2007",176
"smirnova2002",74
"stephan1994",65
"stewart2013",65
"strohalm2010",65
"taylor2012",65
"theuws2004",65
"trigger2008",65
"ulbricht1978",65
"vandoorn2014",65
"verhulst1994",65
"weber1995",65
"wigh2001",65
"yoffee2005",65
"goransson1999",26
"almgren1905",212
"arbman1945",13
"artelius1999",56
"artelius2002",56
"berger1979",56
"ross1998",62
"edsman1987",56
"fors2002",56
"halbwachs1952",56
"jennbert1977",56
"lundborg1972",56
"moon1987",56
"napier1992",56
"rappaport1999",21
"rolston1987",56
"sahlstrom1948",56
"strom1967",56
"turner1983",56
"thomas1985",56
"vedelnd",56
"wikstrom1993",56
"alberti2014",76
"am2013",131
"backdanielsson2012",76
"barad2003",215
"barad2007",76
"burstrom1994",76
"ccby2016",76
"ekholm1950",76
"fowler2015",76
"graslund1991",216
"jonsson2015",76
"klos2009",76
"koster2014",76
"lager2002",76
"larsson2010",76
"lindeberg2009",76
"mitchell2005",76
"munn1986",76
"nielsen1941",76
"peterson2006",76
"dictionary2016",76
"runtextdatabas2015",76
"saol1998",76
"sjoborgnd",76
"brink1981",76
"hobsbawm1983",57
"jennbert2004",39
"wamers1987",170
"frick1992",170
"aatsleff2010",170
"aberg1936",170
"albrethsen2002",170
"brandt2002",170
"johansen1987",170
"fraenkelschoorl1978",170
"garipzanov1980",170
"grahamcampbell1991",170
"hyvass1986",170
"jensen2006",24
"jorgensen2003",33
"jorgensen2006",170
"klingenberg1984",170
"lennarrson1983",170
"longley1975",170
"macgregor1993",170
"mikkelsen1999",208
"moesgaard2010",170
"monge2003",170
"nielsen2006",170
"nielsen2004",170
"olsen1981",170
"olsen1977",121
"ryan1997",170
"rygh2003",170
"ulriksen1970",170
"vandoorn2011",8
"arneborg2003",30
"arrhenius1995",30
"ashby2006",30
"smith1993",30
"barrett2003",30
"barrett2004",150
"besteman2004",30
"biddle2001",148
"bolin1953",30
"brettell2000",30
"brooks1971",30
"burstrom1993",30
"byock2001",30
"carver1990",30
"carver1995",30
"clover1988",26
"coupland1998",30
"crumlinpedersen1995",38
"crumlinpedersen2007",406
"dahljensen1998",30
"dansgaard1975",30
"downham2007",30
"duczko2004",30
"dumville2002",30
"dyer2002",30
"earle1997",30
"edwards2005",30
"englert2007",30
"etchingham1996",30
"etchingham2007",30
