"node_id","community_id"
"stott2019",122
"ulriksen2018",123
"NOAUTHOR28",124
"devos2013",125
"wouters2016",126
"dugmore2007",127
"keller2016",128
"tainter2006",129
"carver2015",130
"pluskowskind",14
"runge2018",131
"domeijlundborg2012",102
"tonning2020",132
"schneidhofer2017",133
"barrett2008",30
"vesteinssonnd",56
"schmid2017",134
"beck2017",135
"hillerdal2010",136
"dobat2013",137
"christiansen2019",138
"martin2020",108
"frei2012",37
"henriksen2017",139
"price2012",140
"gardela2007",4
"milek2012",141
"ulriksen2011a",4
"hedenstiernajonson2017",36
"kastholm2016",123
"toplak2018",142
"toplak2015",143
"gardeland",36
"gustin2017",144
"pedersen2017",145
"christensen2018",122
"ijssennagger2015",146
"kershaw2017",147
"raffield2014",148
"rogers2020",149
"svendsen2016",150
"skre2017",87
"williams2015",151
"hadley2018",152
"hadley2016",152
"mcleod2011",153
"buckberry2014",154
"leonard2011",155
"price2020",156
"hrnjic2018",157
"kelly2015",158
"lund2006",159
"NOAUTHOR18",4
"spangennd",23
"hedeager2010",160
"kalmring2018",112
"eriksen2016",160
"linderholm2008",161
"price2011",162
"kalmring2017",163
"kalmring2012",164
"krzewinska2018",165
"helmbrecht2012",166
"sindbaek2014",24
"hilberg2013",62
"voncarnapbornheim2014",62
"jessen2014",167
"holst2014",168
"holst2013",169
"pedersen2019",170
"iversennd",4
"furholt2019",4
"tveiten2017",171
"bonde2016",172
"glorstad2014",173
"roslund2005",174
"baastrup2014",175
"gotfredsen2013",170
"henriksen2014",176
"borake2018",177
"gustafssonnd",170
"kershaw2016",178
"vesteinsson2016",179
"knudson2012",180
"poulsen2011",181
"bill2012",106
"gustavsson2015",182
"androshchuk2010",183
"lindholm2016",184
"ljungkvist2018",4
"ljungkvist2015",185
"chenery2014",186
"lucas2007",187
"ijssennagger2013",188
"becket2013",189
"cannellnd",111
"macphail2016",190
"magi2015",191
"gotfredsen2014",192
"milek2013",193
"burstrom2014",194
"oehrl2019",195
"abrams2012",103
"pedersennda",196
"perry2019",146
"skre2011b",109
"becker2012",197
"rosengren2010",198
"leslie2015",199
"harrison2015",47
"NOAUTHOR33",143
"NOAUTHOR21",46
"reiter2019",200
"pricenda",140
"imer2014",201
"tummuscheit2014",62
"feveile2017",202
"goodchild2017",124
"roslund2015",203
"roslund2017",204
"roslund2013",144
"sanmarkndb",205
"downham2015",206
"kalmring2013",24
"sindbaek2007",207
"skre2015",208
"knappett2025",207
"sindbaeknda",207
"skre2011a",109
"smith2013",106
"oye2014",209
"fallgren2008",210
"christensen2013",211
"ahfeldt2015",212
"sutherland2015",213
"halstadmcguire2010",214
"kershaw2009",215
"vesteinsson2012",56
"heenpettersen2014",8
"holst2010",216
"williams2017",28
"baug2015",97
"fischer2011",217
"feveile2009",67
"brewer2018",129
"neiss2016",218
"hedenstiernajonson2015",161
"pollard2012",186
"myrberg2007",219
"frei2011",186
"roesdahlnd",15
"lemm2014",220
"rundkvist2010",221
"oye2016",222
"gullbekk2011",223
"svensson2018",224
"andren2000",225
"mulk2007",226
"naum2004",227
"solli2011",228
"trinks2014",229
"kovalenko2013",230
"gustafsson2011",231
"ibsen2010",232
"zori2013",233
"myrberg2008",219
"pedersennd",20
"feveile2012",234
"boyd2013",235
"sutherland2009",236
"fontaine2017",237
"magi2011",191
"majchczack2018",238
"naum2007",227
"halewood2001",239
"rohdesloth2012",36
"nosov2018",240
"gardela2013",36
"skorokhod2020",241
"storli2010c",115
"pluskowski2010",242
"aannestad2015",1
"ambrosiani2013",5
"andersson2004",15
"andersson2016",17
"andersson2008",18
"andren2002",32
"andren2004",31
"androshchuk2013",43
"androshchuk2014",47
"androshchuk2012",243
"androshchuk2016",1
"arents2010",51
"artelius2004",20
"artelius2007",17
"arwillnordbladh1998",3
"arwillnordbladh2007",66
"arwillnordbladh2008",2
"arwillnordbladh2012",244
"arwillnordbladh2013",28
"ashby2014",28
"backdanielsson2007",10
"barndon2005",81
"ed2012",93
"barth1969",94
"e2014",245
"benderjorgensen2009",70
"bergstol2008",71
"bhabha1994",246
"bill2020",4
"bjerg2013",247
"bogucki2012",114
"brink2011",115
"buntgen2016",248
"cannell2016",98
"clarke2017",249
"croix2012",250
"croix2016",251
"crumlinpedersen2010",77
"diamond2005",53
"dobat2014",131
"domeijlundborg2004",102
"draganits2015",252
"englert2015",77
"eriksen1994",94
"forster2009",93
"frog2014",253
"gardela2008",4
"gardela2012",80
"gerds2015",254
"gjerpe2017",3
"grahamcampbell2013",255
"grahamcampbell2011",78
"graslund2007",256
"graslund2018",257
"griffiths2003",151
"hadley2013",258
"hall2014",259
"hallansstenholm2012",17
"hardh2010",138
"hardh2016",157
"harrison2014",28
"hedjakobsson2003",81
"hedeager2003",102
"hedeager2004",25
"hedeager2011",28
"hedenstiernajonson2006",112
"hedenstiernajonson2012",164
"helmbrecht2011",166
"hillerdal2009",144
"n2017",260
"hodges2012",77
"ingvardson2012",140
"iversen2013",4
"iversen2015",4
"jankowiak2018",4
"jennbert2015",28
"jensen2010",261
"jesch2015",48
"jones1997",173
"jorgensen2009",170
"jorgensen2010",170
"kalmring2010",67
"kershaw2013",152
"kleingartner2013",262
"lia2002",106
"ljungkvist2006",65
"ljungkvist2011",4
"loe2014",186
"lund2009",25
"melheim2016",263
"merkel2016",157
"moen2011",47
"moen2019",3
"moesgaard2015",131
"myhre2015",132
"myrberg2009",4
"naum2008",113
"opedal2010",98
"oye2013",264
"paterson2014",63
"pedersen2004",17
"pedersen2009",170
"pedersen2014",123
"pedersen2016",145
"pilo2005",108
"price2000",30
"price2002",40
"price2001",136
"price2008",40
"price2016",265
"raffield2017",266
"ravn2012",4
"richards2012",152
"roesdahl2014",35
"roslund2007",144
"rundkvist2015",163
"russel2014",152
"said1978",96
"sanmark2017",92
"schietzel2014",47
"schultze2008",51
"semple2013",4
"sindbaek2013",267
"skre2008",109
"skre2011",106
"soderberg2005",210
"solli2002",31
"staecker2004",21
"stanislawski2013",268
"steinforth2015",116
"stidsing2014",138
"svanberg2003",40
"svensson2009",115
"thate2007",17
"toplak2016",142
"tummuscheit2011",62
"turner2006",148
"vesteinsson2014",134
"wallace2016",269
"wicker2012",270
"wickham2005",181
"williams2020",271
"zachrisson2004",18
"zachrisson2011",185
"andren2014",16
"christiansen2014",138
"dobat2010",138
"gardela2016",123
"gjerde2009",272
"glorstad2010",10
"graslund2010",28
"gustafsson2013",43
"lemm2013",124
"lynnerup2014",273
"morawiec2009",113
"nordeide2011",28
"olsson2004",164
"price2015",46
"rundkvist2011",28
"rostad2016",68
"sheehan2013",4
"sindbaek2009",138
"steinforth2018",4
"sveinbjarnardottir2016",134
"ulriksen2011",36
"williams2010",28
"zachrisson2014",97
"ambrosiani2001",5
"graslund1984",5
"hraundal2013",5
"ilisch1990",5
"jansson1986",5
"jansson1987",103
"jansson1989",5
"wikander1978",5
"aannestad2016",1
"andren2011",142
"baastrup2012",1
"baastrup2010",1
"bagge1991",1
"bakka1963",1
"bakka1961",1
"bakka1971",172
"blackburn2002",152
"blindheim1973",159
"blindheim1999",40
"blindheim1995",10
"boe1940",93
"callmer1992",40
"callmer2008",144
"cramp1997",1
"downham2008",274
"dumville2008",1
"ekengren2009",1
"gaut2001",1
"gaut2011",275
"geber1991",1
"gosden1999",25
"grahamcampbell2000",89
"gustin2004",173
"hahn2013",1
"hedeager2002",23
"hedeager1992",106
"helms1993",25
"heyerdahllarsen1981",1
"hines1984",68
"hodder1982",144
"hodder1986",144
"hagg1974",1
"jansson1984",112
"vidar2010",1
"kopytoff2010",1
"krag1994",215
"kristiansen2005",276
"maran2012",277
"marstrander1963",1
"mauss1950",1
"mikkelsen2002",1
"myhre1992",106
"croinin1989",1
"pedersen2008",109
"peets2012",182
"petersen1940",278
"raven2005",30
"rogers2006",215
"simonsen1981",1
"skaare1963",1
"skaare1976",87
"solli1995",1
"thomas1991",1
"waller1982",1
"wamers1985",173
"wamers2011",68
"williams2008",47
"wilson1984",1
"wilson2006",279
"amundsen2001",94
"amundsen2011",280
"amundsen2015",281
"amundsen2007",282
"apel2001",9
"apel2005",9
"aronsson1991",9
"askeladden2015",9
"bakka1973",24
"bakka1976",94
"barth1976",9
"barth1996",76
"baudou1987",9
"bergman2016",9
"bergsland1992",9
"bergstol1997",94
"bergstol2009",9
"bjorn1934",9
"boaz1997",9
"bolstad1980",9
"braseth2014",9
"brendalsmo2003",9
"brogger1942",9
"bull2002",9
"byggstoyl2012",9
"damm2010",9
"fjellheim1999",94
"fjellheim2012",9
"forsberg2005",9
"fossum2006",9
"fredriksen1983",9
"fuglesang1980",22
"fuglestvedt2006",9
"gjerde2016",9
"gjessing1945",9
"grandell1986",9
"grimbe2013",9
"gustafson1988",9
"gustavsen2014",9
"hagen1946",9
"hagstrom2010",9
"hallgren2008",9
"hansen2004",68
"hansen2014",9
"hedman2003",9
"helstad2001",9
"hildre2012",9
"hole2013",9
"holm1991",9
"holm2016",9
"holseng2004",9
"hougen1947",71
"indreko1956",9
"jenkins2008",9
"johansen1981",9
"kleppe1977",9
"lannerbro1976",9
"marstrander1977",9
"mathiesen2005",9
"melheim2015",9
"mikkelsen1994",91
"mikkelsen1975",9
"mjaerum2012",9
"mulk1994",9
"myhre1962",9
"norell1987",9
"nou2007",9
"nyland2016",9
"odner1983",94
"odner2000",94
"ojala2009",9
"olsen1985",104
"olsen1991",9
"pareli1991",9
"prescott2009",9
"schanche1985",104
"scheen1979",9
"serning1966",9
"sjurseike1994",9
"skandfer1996",9
"skjolsvold1980",91
"skjolsvold1981",9
"skjolsvold1984",9
"smith2006",9
"soborg1988",9
"solberg1986",9
"sommerseth2011",9
"spangberg2014",9
"spangen2010",96
"stene2010",9
"stenvik1988",9
"svensson2006",9
"swensen2017",9
"trigger2006",9
"vorren1965",9
"wegraeus1971",9
"zachrisson1997",94
"zachrisson2015",9
"abrams2004",116
"phil2010",103
"fanning1994",103
"sheehan1998",30
"sheehan2009",147
"omeadhra1979",149
"blackburn1981",103
"glorstad1987",103
"grahamcampbell1984",155
"jensen1968",103
"davidson1962",25
"grinsell1961",283
"bjorn1940",284
"kovalev2004",203
"arbman1940",40
"arne1914",5
"bearman2014",5
"anonymous2012",103
"ljung2010",77
"lang2001",154
"cohen2004",103
"jesch2002",153
"whaley2004",103
"tweddle1995",103
"coatsworth2008",103
"grahamcampbell1980",85
"wamers2009",78
"grahamcampbell2007",103
"brunning2013",1
"sonderso2005",183
"stenalt1960",183
"kolindsund1936",183
"luhm1903",183
"androshchuk2001",183
"androshchuk2002",148
"androshchuk2003",183
"androshchuk2009",183
"androshchuk2004",183
"appadurai1937",194
"arbman1937",183
"arbman1966",183
"arrhenius1985",68
"bazelmans1999",183
"bergman1976",183
"behmer1939",183
"behrend1936",183
"brondsted1936",20
"chase1979",183
"colmo1953",183
"cross1914",183
"falk1914",183
"gameson2001",183
"gansum1991",183
"geibig1992",183
"grahamcampbell1968",183
"gurevich1968",183
"habbe2005",21
"hakonarherdibreids1991",183
"harke2000",104
"jacobsen1942",79
"nasman1991",183
"jorgensen1966",2
"lavrsen1960",183
"maixner1990",149
"mauss1980",183
"menghin1980",183
"mullerwille1978",172
"mullerwille1984",23
"mullerwille1980",183
"north1980",183
"nasman1989",183
"ostergren1976",95
"olsson1975",183
"owencrocker1966",183
"ornes1966",172
"paulsen1953",218
"pedersen1995",183
"pedersen1997",123
"pedersen2002",113
"peirce1919",23
"petersen1919",23
"rydbeck1932",183
"schulzedorrlamm1987",183
"handelderwikingerzeitzwischennordundwesteuropaaufgrundarchaologischerzeugnisse1987",183
"klaesoe2005",183
"smidt1991",183
"stocklund1985",183
"strid1961",183
"stromberg1946",183
"svanberg1995",183
"thunmarknylen1995",142
"thunmarknylen2001",183
"bergman2005",183
"thalinbergman2000",183
"theuws2000",183
"turvillepetre1960",183
"wamers1930",50
"whitelock1955",183
"willemsen2004",146
"wilson1955",285
"wrenn1958",183
"zachrisson1984",159
"zachrisson2012",9
"ammann2007",286
"ammann2003",287
"anchukaitis2014",288
"anchukaitis2012",289
"anchukaitis2010",290
"anchukaitis2013",291
"anchukaitis2006",292
"andreuhayles2011",293
"andronova2000",294
"autin2015",295
"biondi1999",296
"bowman1997",297
"bradley2001",298
"breitenmoser2012",299
"briffa1993",300
"briffa1994",301
"briffa1995",302
"briffa2000",303
"briffa1996",304
"briffa1998",305
"briffa2011",306
"briffa2013",307
"briffa2004",308
"briffa2002",309
"brohan2012",310
"buckley2010",8
"buntgen2006",311
"buntgen2013",312
"buntgen2011",117
"buntgen2014",313
"campbell2007",190
"coledai2013",314
"cook1990",315
"cook1987",316
"cook2010",317
"cook1994",318
"cook1995",319
"cook2013",320
"cook1999",321
"cowtan2014",322
"crowley2000",323
"crowley2008",324
"darrigo2011",325
"darrigo2003",326
"darrigo1992",327
"darrigo2004",328
"darrigo2013",329
"darrigo2008",330
"darrigo2015",331
"darrigo2009",332
"darrigo2006",333
"davi2003",334
"delaygue2011",335
"doradolinan2012",336
"edwards2007",337
"emilegeay2013",338
"esper2013",339
"esper2002",340
"esper2014",341
"esper2010",342
"esper2007",343
"esper2012",344
"esper2016",345
"esper2015",346
"esper2005",347
"estrada2013",348
"evans2013",349
"evans2002",350
"evans2001",351
"frank2007",352
"frank2010",353
"fritts1976",354
"fritts1991",355
"gallant2013",356
"gao2008",357
"gao2006",358
"gennaretti2014",117
"gershunov1998",359
"gillett2012",360
"goosse2016",361
"grinsted2004",362
"hakim2016",363
"harris2013",364
"haurwitz1981",365
"hegerl2014",366
"hegerl2007",367
"hegerl2003",368
"hegerl1997",369
"hegerl2006",370
"hegerl2011",371
"helama2014",372
"hughes2002",373
"hughes1994",30
"hughes1999",374
"jacoby1995",375
"jacoby2000",376
"jones2013",377
"jones2009",378
"jones2012",115
"jull2014",379
"kaplan2011",380
"kaufman2014",381
"keigwin2003",382
"kennedy2011",383
"klesse2015",384
"lavigne2013",385
"lean2006",386
"lee2008",27
"lehner2012",387
"lewis2015",388
"li2010",389
"linderholm2015",390
"luckman2005",391
"ludlow2013",392
"mann1998",393
"mann2012",394
"mann2002",395
"mann2013",396
"mann2005",397
"mann2007",398
"mann2008",117
"mann2009",117
"massondelmotte2013",399
"matskovsky2016",117
"matskovsky2014",400
"matthews2005",117
"mccarroll2013",401
"mccarroll2002",402
"mcgregor2015",403
"mckay2014",404
"meehl2004",405
"meko1997",406
"melvin2008",407
"melvin2004",408
"michaelson1987",409
"morice2012",410
"muscheler2007",411
"naulier2015",412
"ogurtsov2016",12
"oman2005",12
"ortega2015",12
"pausata2015",12
"payette2007",12
"pederson2014",12
"phipps2013",12
"plummer2012",12
"pongratz2008",12
"raspopov2008",12
"rimbu2003",12
"rind1999",12
"rind2004",12
"robock2000",12
"rutherford2003",12
"rydval2017",12
"schmidt2010",12
"schmidt2014",12
"schmidt2012",12
"schneider2009",12
"schneider2015",12
"schneider2001",12
"schurer2013",12
"schurer2014",12
"schweingruber1993",12
"schweingruber1978",12
"seager2008",12
"seager2007",12
"shindell2009",12
"shindell2014",12
"shindell2015",12
"shindell2004",12
"shindell2001",12
"shindell2003",12
"sigl2015",117
"smerdon2010",12
"smerdon2008",12
"smerdon2011",12
"smerdon2016",12
"solomon2011",12
"st2014",12
"george2013",12
"steiger2014",12
"steinhilber2009",117
"stenchikov2006",12
"stoffel2015",12
"vonstorch2004",12
"stott2010",12
"stott2009",12
"stott1998",12
"stuiver1993",12
"sundqvist2014",12
"swingedouw2010",12
"szeicz1995",12
"tierney2015",12
"tingley2015",12
"tingley2012",12
"tingley2010",12
"tingley2013",12
"torrence1998",12
"touchan2014",12
"trenberth1984",12
"verosub2008",12
"vieira2010",12
"wagner2001",12
"wagner2005",12
"wang2015",12
"waple2002",12
"wiles2014",12
"wilson2016",117
"wilson2010",117
"wilson2007",12
"wilson2014",12
"wise2015",12
"youngblut2008",12
"zanchettin2012",12
"zhang2016",12
"zorita2003",12
"zwiers2000",12
"ivakin2001",36
"kjellstrom2012",413
"kjellstrom2013",414
"koktvedgaardzeiten1997",211
"kovalenko2006",230
"stolpe1992",36
"nerman1935",103
"helms1988",173
"andren1999",415
"andren2007",40
"back2012",29
"bandmann1951",29
"baudou1989",29
"berend2007",29
"blomkvist1998",29
"blomkvist2002",13
"brendalsmo1994",29
"brink1992",219
"brink2004",79
"ross2002",39
"diiwel1985",29
"dyggve1952",29
"fabech1991",168
"fehring1991",29
"gotfredsen1988",29
"graslund1992",79
"graslund2001",17
"graslund1993",29
"gren1989",29
"hallansstenholm2006",28
"hedeager1999",23
"hellstrom1996",29
"hernaes1999",29
"hildebrandt1985",29
"hultgard1997",23
"iregren1989",29
"janson1998",39
"jeppesen1991",163
"johannsen1981",29
"johansen1997",79
"krautheimer1942",29
"larsson2004",166
"liden1969",13
"ljungberg1938",416
"mcnicol1997",29
"meckseper1982",29
"nielsen1997",159
"nielsen2005",216
"nordahl1996",13
"olsen1966",29
"olsen1972",29
"rydh1969",23
"sandnes1987",29
"skre1995",29
"sondergaard1972",29
"stamsomunch1991",29
"sundqvist2007",29
"svensson2012",234
"theliander2003",29
"theliander2005",29
"vibemuller1991",29
"vikstrand2001",13
"devries1957",29
"wallander1994",29
"wideen1955",417
"zachrisson1963",29
"strand2010",37
"barber1991",37
"benderjorgensen1986",37
"benderjorgensen1987",189
"benderjorgensen1992",77
"benderjorgensen1995",169
"geijer1938",37
"hald1980",37
"hedeagerkrag1994",87
"hagg1983",144
"hagg1984",144
"hagg1986",215
"hagg1991",37
"pedersen1998",41
"waltonrogers1996",149
"waltonrogers2007",149
"kovalenko2012",36
"geibig1991",183
"zachrisson1998",23
"hookernd",52
"jay2006",186
"kalland2000",52
"kosiba2007",61
"lynnerup1998",52
"mcgovern1985",53
"mcgovern2000",53
"mcgovern1996",53
"mcgovern2005",52
"mcgovern2004",52
"muldner2007",186
"mohl1982",52
"adalsteinsson1990",52
"alexandersen2003",52
"arneborg1990",52
"balslevjorgensen2001",52
"barret2005",52
"bruun1928",52
"commisso2006",52
"commisso2007",52
"enghoff2003",52
"fricke1995",84
"gullov2012",52
"hebsgaard2009",52
"vebaek1992",52
"vebaek1993",52
"oye2001",52
"nelson2003",52
"nelson2012",52
"olafsson2006",52
"privat2002",186
"reitsema2010",52
"schweger1998",52
"simpson2002",53
"simpson2007",52
"edvardsson2012",52
"sveinbjornsdottir2010",52
"vebaek1991",52
"alberti2013",79
"andersson1998",39
"andren1989",159
"arrhenius1962",45
"backdanielsson2010",28
"brink2008",2
"christensen2008",167
"christensen2009",168
"christensen2010",118
"graslund2005",40
"graslund2008",63
"helmbrecht2007",24
"hjorungdal1991",3
"hardh2008",109
"jansson1996",418
"jensen2004",31
"jorgensen2002",118
"jorgensen2008",13
"larsson1997",419
"lassen2003",420
"lundstrom1995",421
"ljungkvist2005",172
"mannering2010",37
"mauss1934",2
"nasstrom2001",59
"raudvere2008",148
"solli1999",422
"stolpe1912",40
"weiner1985",25
"williams2011",147
"schulzedorrlamm1995",183
"anderson1983",104
"andersson1995",218
"andersson2011",17
"arne1932",37
"arrhenius1976",163
"bradley2002",60
"bradley2003",30
"chapman2006",160
"connerton1989",28
"dommasnes2008",423
"duczko1985",424
"jansson1985",145
"jennbert2011",28
"jensen2003",123
"jones2007",10
"kaliff2001",191
"nora1989",2
"rowlands1993",226
"vandyke2003",22
"williams2003",81
"baudou2004",104
"bolin2004",144
"bratt2008",16
"chippendale1983",194
"gosden1994",135
"olivier1999",135
"sawyer2000",201
"shanks1987",104
"williams2006",28
"zachrisson1994",17
"pagesk2013",12
"aberg1921",425
"adamavbremen1984",426
"ambrosiani1964",427
"andersson1992",101
"andersson1989",428
"arend1978",429
"axelsson1993",430
"baer1998",431
"baines1989",432
"berg1987",433
"bergman1948",434
"berlo1983",435
"bjurstrom1996",436
"blair1989",437
"brondsted1920",438
"bugge1953",439
"carlqvist1977",440
"carlsson1985",441
"christiansson1959",442
"christophersen1982",443
"claesson1982",444
"clanchy1979",225
"crocker1982",225
"danbolt1989",225
"ekblad1997",225
"elgh1987",225
"vonfriesen1913",225
"fuglesang1978",212
"odense1981",225
"svardstrom1962",225
"goody1977",225
"graslund1985",225
"gronvik1981",225
"gronvik1985",225
"gurevich1985",13
"gustavson1988",225
"hagenfeldt1996",225
"hallencreutz1982",225
"haseloff1981",217
"hedeager1997",102
"herschend1994",22
"hildebrandnd",225
"holmback1943",225
"holmqvist1951",225
"holtsmark1960",225
"hubler1996",225
"hyenstrand1974",225
"johansson1996",225
"kallstrom1992",225
"klindtjensen1975",225
"kristoffersen1995",160
"kyhlberg1983",225
"lager1995",225
"lagman1990",225
"larsson1990",2
"fornvannen1997",225
"lie1952",225
"lindblad1992",225
"lindell1994",225
"lindkvist1988",225
"lindqvist1931",225
"lindstrom1992",225
"lonnroth1982",225
"marcus1992",225
"meijer1992",225
"moltke1974",225
"mostrom1998",225
"miillernd",225
"og1911",225
"ol1900",225
"olason1989",225
"ong1982",225
"orsnes1966",160
"orsnes1969",225
"owe1995",225
"palm1992",225
"peterson1994",225
"petre1984",185
"petre1993",225
"philippa1977",225
"ragnesten1978",225
"randsborg1980",124
"russell1994",225
"salberger1978",225
"salin1904",217
"sandahl1996",225
"sawyer1988",181
"sawyer1993",89
"schuck1935",225
"segelberg1983",225
"shetelig1909",225
"sjoberg1985",142
"snorres1997",225
"soderberg1905",225
"soderqvist1993",225
"strid1987",225
"sundqvist1996",225
"svardstrom1936",225
"svenbro1975",225
"thrainsson1994",225
"varenius1998",225
"wamers1999",445
"wijkander1983",225
"williams1990",225
"wilson1995",215
"wilson1994",225
"zanker1988",225
"runinskrifter1984",225
"aarissorensen1988",67
"aarissorensen2007",67
"ambrosiani1981",8
"arneborg1998",57
"ashby2011",8
"ashby2013",8
"smith1995",446
"barrett2011",67
"bately2007",77
"bencard1990",447
"blaut1993",67
"buchwald2006",71
"buckley2011",8
"buckley2009",8
"buckley2014",57
"callmer2002",77
"sachensymposium2001",67
"callmer2003",207
"childe1950",448
"clarke1991",449
"coupland2010",188
"coupland2011",67
"cowgill2004",450
"feveile2001",137
"feveile2006",89
"fleming2009",67
"galloway1981",67
"henderson2005",67
"hodges1982",109
"hull2008",67
"jantzen2013",67
"keller2010",67
"kirby2013",67
"knappett2008",194
"lie1991",87
"ling2013",200
"loveluck2006",67
"madsen1984",221
"madsen2004",67
"madsen2014",451
"mahler2007",53
"mainman1999",67
"mattingly2013",67
"miksic2000",67
"muller2012",67
"nasman2000",68
"nasman2003",68
"nesje2012",91
"rau2010",67
"renfrew2008",452
"riddler2003",67
"rieck2006",67
"roesdahl2003",67
"lewissimpson2000",67
"roesdahl2001",67
"schyman2012",67
"sinclair2012",57
"skov1997",67
"skov1999",67
"skov2006",67
"skov2010",67
"skre2007",181
"smirnova2002",76
"stephan1994",67
"stewart2013",67
"strohalm2010",67
"taylor2012",67
"theuws2004",67
"trigger2008",67
"ulbricht1978",67
"vandoorn2014",67
"verhulst1994",67
"weber1995",67
"wigh2001",67
"yoffee2005",67
"goransson1999",453
"almgren1905",221
"arbman1945",13
"artelius1999",58
"artelius2002",58
"berger1979",58
"ross1998",454
"edsman1987",58
"fors2002",58
"halbwachs1952",58
"jennbert1977",58
"lundborg1972",58
"moon1987",58
"napier1992",58
"rappaport1999",33
"rolston1987",58
"sahlstrom1948",58
"strom1967",58
"turner1983",58
"thomas1985",58
"vedelnd",58
"wikstrom1993",58
"alberti2014",79
"am2013",135
"backdanielsson2012",79
"barad2003",224
"barad2007",79
"burstrom1994",79
"ccby2016",79
"ekholm1950",79
"fowler2015",79
"graslund1991",225
"jonsson2015",79
"klos2009",79
"koster2014",79
"lager2002",79
"larsson2010",79
"lindeberg2009",79
"mitchell2005",79
"munn1986",79
"nielsen1941",79
"peterson2006",79
"dictionary2016",79
"runtextdatabas2015",79
"saol1998",79
"sjoborgnd",79
"brink1981",79
"hobsbawm1983",59
"jennbert2004",41
"wamers1987",455
"frick1992",456
"aatsleff2010",457
"aberg1936",458
"albrethsen2002",175
"brandt2002",175
"johansen1987",175
"fraenkelschoorl1978",175
"garipzanov1980",175
"grahamcampbell1991",175
"hyvass1986",175
"jensen2006",24
"jorgensen2003",35
"jorgensen2006",175
"klingenberg1984",175
"lennarrson1983",175
"longley1975",175
"macgregor1993",175
"mikkelsen1999",216
"moesgaard2010",175
"monge2003",175
"nielsen2006",175
"nielsen2004",175
"olsen1981",175
"olsen1977",124
"ryan1997",175
"rygh2003",175
"ulriksen1970",175
"vandoorn2011",8
"arneborg2003",30
"arrhenius1995",30
"ashby2006",30
"smith1993",30
"barrett2003",30
"barrett2004",154
"besteman2004",30
"biddle2001",152
"bolin1953",30
"brettell2000",30
"brooks1971",30
"burstrom1993",30
"byock2001",30
"carver1990",30
"carver1995",30
"clover1988",459
"coupland1998",30
"crumlinpedersen1995",40
"crumlinpedersen2007",460
"dahljensen1998",30
"dansgaard1975",30
"downham2007",30
"duczko2004",30
"dumville2002",30
"dyer2002",30
"earle1997",30
"edwards2005",30
"englert2007",30
"etchingham1996",30
"etchingham2007",30
